day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
4,2022,05,05,2022-05-05,63.4,47.0,1017.2,10.0,3.7,8.0,15.9,73.9,50.0,0.03,999.9,0,351
5,2022,05,06,2022-05-06,57.8,49.7,1015.1,7.2,2.2,7.0,999.9,73.9,50.0,0.01,999.9,0,365
6,2022,05,07,2022-05-07,48.7,46.8,1010.0,5.1,9.0,15.9,28.9,61.0,46.0,0.91,999.9,0,293
7,2022,05,08,2022-05-08,50.4,32.0,1017.8,10.0,9.6,15.0,27.0,57.9,45.0,0.69,999.9,0,260
1,2022,05,09,2022-05-09,56.6,22.6,1022.5,10.0,9.5,15.0,25.1,70.0,45.0,0.0,999.9,0,295
2,2022,05,10,2022-05-10,60.9,20.0,1026.5,10.0,9.3,14.0,22.9,73.0,46.9,0.0,999.9,0,296
3,2022,05,11,2022-05-11,62.3,33.3,1025.2,10.0,6.2,12.0,22.0,75.0,51.1,0.0,999.9,0,300
4,2022,05,12,2022-05-12,64.4,53.6,1025.2,10.0,4.0,9.9,15.0,75.0,53.1,0.0,999.9,0,308
5,2022,05,13,2022-05-13,63.2,59.5,1025.0,7.4,4.0,8.9,15.0,75.0,57.9,0.0,999.9,0,332
6,2022,05,14,2022-05-14,64.5,62.0,1018.8,6.1,1.7,6.0,999.9,72.0,57.0,0.03,999.9,0,277
7,2022,05,15,2022-05-15,65.2,61.6,1011.7,6.2,2.4,7.0,999.9,75.9,60.1,0.32,999.9,0,306
1,2022,05,16,2022-05-16,69.3,62.4,1005.9,9.5,3.1,7.0,999.9,75.9,60.1,0.1,999.9,0,298
2,2022,05,17,2022-05-17,66.2,47.0,1006.6,10.0,6.2,9.9,28.9,77.0,57.0,0.12,999.9,0,315
3,2022,05,18,2022-05-18,63.2,38.8,1013.5,10.0,4.5,8.0,15.0,77.0,55.0,0.0,999.9,0,336
4,2022,05,19,2022-05-19,59.6,52.5,1008.8,6.8,2.3,6.0,999.9,72.0,54.0,0.71,999.9,0,321
5,2022,05,20,2022-05-20,61.1,56.4,1012.4,5.3,3.4,7.0,15.0,69.1,54.0,0.03,999.9,1,324
6,2022,05,21,2022-05-21,71.4,64.1,1015.3,4.3,1.6,5.1,999.9,90.0,55.0,0.4,999.9,1,349
7,2022,05,22,2022-05-22,80.8,66.1,1015.3,9.7,3.0,7.0,17.1,90.0,62.1,0.0,999.9,0,319
1,2022,05,23,2022-05-23,69.3,48.6,1020.2,10.0,5.8,9.9,18.1,89.1,61.0,0.0,999.9,0,334
2,2022,05,24,2022-05-24,63.5,47.9,1024.8,10.0,4.6,11.1,17.1,73.0,60.1,0.0,999.9,0,278
3,2022,05,25,2022-05-25,60.5,45.8,1028.0,9.9,2.5,6.0,999.9,70.0,53.1,0.0,999.9,0,304
4,2022,05,26,2022-05-26,61.0,49.0,1025.6,10.0,2.6,8.9,15.9,70.0,53.1,0.0,999.9,0,310
5,2022,05,27,2022-05-27,68.9,62.8,1014.7,8.6,2.7,8.0,999.9,80.1,54.0,0.0,999.9,0,315
6,2022,05,28,2022-05-28,67.4,63.1,1007.0,8.6,3.0,18.1,36.9,80.1,63.0,0.35,999.9,1,293
7,2022,05,29,2022-05-29,68.3,54.9,1015.9,10.0,1.5,5.1,999.9,77.0,59.0,0.64,999.9,0,282
1,2022,05,30,2022-05-30,73.0,58.6,1018.7,10.0,2.4,7.0,999.9,84.0,59.0,0.0,999.9,0,255
2,2022,05,31,2022-05-31,82.7,62.1,1014.6,10.0,3.2,6.0,999.9,93.0,63.0,0.0,999.9,0,354
3,2022,06,01,2022-06-01,65.3,56.5,1014.2,9.3,6.0,13.0,18.1,93.0,60.1,0.0,999.9,0,312
4,2022,06,02,2022-06-02,66.9,62.9,1007.7,5.9,2.2,7.0,999.9,79.0,60.1,0.71,999.9,1,317
5,2022,06,03,2022-06-03,67.7,62.9,1007.7,5.2,3.6,6.0,999.9,79.0,62.1,0.45,999.9,0,320
6,2022,06,04,2022-06-04,70.7,50.3,1010.9,10.0,1.7,5.1,999.9,80.1,61.0,0.0,999.9,0,300
7,2022,06,05,2022-06-05,68.0,40.3,1014.6,10.0,3.4,7.0,15.9,80.1,57.0,0.0,999.9,0,299
1,2022,06,06,2022-06-06,70.2,43.5,1016.7,10.0,2.8,7.0,999.9,80.1,57.0,0.0,999.9,0,311
2,2022,06,07,2022-06-07,69.5,53.2,1017.0,10.0,5.0,8.9,19.0,80.1,63.0,0.0,999.9,0,307
3,2022,06,08,2022-06-08,72.8,60.6,1011.7,8.7,4.3,7.0,999.9,82.0,63.0,0.11,999.9,0,311
4,2022,06,09,2022-06-09,73.8,62.6,1004.7,7.9,5.7,9.9,22.9,82.0,66.0,0.83,999.9,1,317
5,2022,06,10,2022-06-10,69.9,49.3,1009.7,9.8,5.8,8.9,15.9,81.0,63.0,0.0,999.9,0,366
6,2022,06,11,2022-06-11,70.8,52.5,1012.7,10.0,2.4,8.0,999.9,77.0,63.0,0.0,999.9,0,308
7,2022,06,12,2022-06-12,67.4,58.8,1014.5,9.7,2.8,8.0,999.9,73.9,63.0,0.0,999.9,0,275
1,2022,06,13,2022-06-13,75.2,64.9,1012.4,9.1,1.9,8.0,15.9,84.9,63.0,0.05,999.9,0,319
2,2022,06,14,2022-06-14,74.9,51.4,1012.8,10.0,3.6,7.0,999.9,84.9,68.0,0.0,999.9,0,315
3,2022,06,15,2022-06-15,73.5,56.8,1017.3,10.0,3.2,8.0,18.1,82.9,66.9,0.0,999.9,0,361
4,2022,06,16,2022-06-16,67.0,59.9,1020.7,9.3,2.9,8.9,17.1,82.9,61.0,0.24,999.9,0,302
5,2022,06,17,2022-06-17,76.3,62.7,1008.0,9.4,5.0,13.0,24.1,88.0,61.0,0.08,999.9,0,369
6,2022,06,18,2022-06-18,69.3,48.1,1005.4,10.0,7.4,13.0,24.1,88.0,62.1,0.0,999.9,0,317
7,2022,06,19,2022-06-19,62.8,38.7,1013.1,10.0,6.2,11.1,22.9,75.0,54.0,0.0,999.9,0,305
1,2022,06,20,2022-06-20,67.4,40.5,1019.0,10.0,3.3,6.0,999.9,78.1,54.0,0.0,999.9,0,281
2,2022,06,21,2022-06-21,70.4,49.5,1019.6,9.0,2.0,5.1,999.9,80.1,57.0,0.0,999.9,0,317
3,2022,06,22,2022-06-22,65.0,60.3,1017.6,7.9,3.9,8.9,18.1,80.1,62.1,0.06,999.9,0,265
4,2022,06,23,2022-06-23,66.2,58.9,1015.2,9.1,3.6,8.0,17.1,73.9,61.0,0.02,999.9,0,298
5,2022,06,24,2022-06-24,69.7,62.1,1016.1,7.5,1.7,6.0,999.9,81.0,61.0,0.08,999.9,0,355
6,2022,06,25,2022-06-25,78.5,60.6,1018.3,9.9,2.2,5.1,999.9,90.0,63.0,0.0,999.9,0,364
7,2022,06,26,2022-06-26,79.6,62.4,1018.4,9.8,2.6,7.0,15.0,90.0,69.1,0.0,999.9,0,343
1,2022,06,27,2022-06-27,73.9,65.0,1014.7,7.9,3.2,8.0,999.9,89.1,69.1,0.0,999.9,0,303
2,2022,06,28,2022-06-28,71.4,53.0,1019.3,10.0,2.5,7.0,999.9,79.0,66.0,0.29,999.9,0,295
3,2022,06,29,2022-06-29,73.6,55.5,1022.6,10.0,1.5,6.0,999.9,84.0,66.0,0.0,999.9,0,304
4,2022,06,30,2022-06-30,76.6,57.4,1021.5,10.0,2.7,8.0,14.0,86.0,66.0,0.0,999.9,0,322
5,2022,07,01,2022-07-01,80.4,64.7,1017.4,8.5,2.7,5.1,999.9,91.0,69.1,0.0,999.9,0,316
6,2022,07,02,2022-07-02,81.0,67.7,1012.5,9.7,3.1,5.1,999.9,91.0,73.0,0.0,999.9,0,276
7,2022,07,03,2022-07-03,80.6,57.7,1015.0,10.0,3.1,8.0,999.9,88.0,73.0,0.0,999.9,0,250
1,2022,07,04,2022-07-04,76.5,46.6,1019.7,10.0,2.7,7.0,999.9,88.0,64.9,0.0,999.9,0,255
2,2022,07,05,2022-07-05,76.9,57.8,1017.1,8.7,3.3,6.0,999.9,87.1,64.9,0.0,999.9,0,283
3,2022,07,06,2022-07-06,76.8,66.2,1010.1,8.3,4.2,8.9,15.0,84.0,69.8,0.09,999.9,0,290
4,2022,07,07,2022-07-07,77.0,61.2,1015.0,10.0,4.8,8.9,999.9,84.9,71.1,0.0,999.9,0,285
5,2022,07,08,2022-07-08,73.0,65.5,1015.6,8.6,1.6,5.1,999.9,84.0,68.0,0.0,999.9,1,296
6,2022,07,09,2022-07-09,76.4,60.9,1016.1,9.6,2.7,7.0,14.0,84.9,68.0,0.24,999.9,0,259
7,2022,07,10,2022-07-10,73.7,52.4,1017.7,10.0,4.0,8.9,15.0,84.9,66.9,0.0,999.9,0,250
1,2022,07,11,2022-07-11,73.9,56.5,1014.5,9.6,4.1,6.0,14.0,84.9,66.9,0.0,999.9,0,279
2,2022,07,12,2022-07-12,78.0,63.5,1008.4,10.0,5.2,8.9,18.1,90.0,66.9,0.0,999.9,0,267
3,2022,07,13,2022-07-13,82.5,62.2,1010.1,10.0,2.9,5.1,15.0,91.0,70.0,0.0,999.9,0,307
4,2022,07,14,2022-07-14,80.5,62.5,1013.6,10.0,3.1,6.0,999.9,91.0,72.0,0.0,999.9,0,271
5,2022,07,15,2022-07-15,78.9,56.7,1019.4,10.0,3.9,9.9,999.9,90.0,72.0,0.0,999.9,0,312
6,2022,07,16,2022-07-16,75.5,66.3,1019.2,8.9,2.7,15.9,26.0,86.0,66.0,0.0,999.9,1,277
7,2022,07,17,2022-07-17,76.4,67.5,1016.5,9.9,2.2,6.0,999.9,84.9,66.0,1.11,999.9,0,281
1,2022,07,18,2022-07-18,77.1,72.2,1013.3,6.4,1.6,8.9,21.0,82.9,69.1,0.84,999.9,1,303
2,2022,07,19,2022-07-19,80.3,67.1,1007.8,9.9,4.6,8.0,15.0,90.0,69.1,1.01,999.9,0,292
3,2022,07,20,2022-07-20,85.4,66.3,1007.6,10.0,3.5,7.0,999.9,95.0,73.0,0.0,999.9,0,290
4,2022,07,21,2022-07-21,83.6,70.8,1004.8,9.3,3.5,8.9,25.1,91.9,73.9,0.0,999.9,0,297
5,2022,07,22,2022-07-22,85.3,63.2,1009.8,10.0,2.9,7.0,15.0,93.9,73.9,0.16,999.9,0,334
6,2022,07,23,2022-07-23,84.6,63.7,1014.9,10.0,2.0,7.0,999.9,93.9,78.1,0.0,999.9,0,305
7,2022,07,24,2022-07-24,86.0,64.6,1015.3,10.0,3.8,7.0,15.9,95.0,78.1,0.0,999.9,0,265
1,2022,07,25,2022-07-25,82.9,71.7,1011.6,9.4,3.8,14.0,22.9,89.1,73.0,0.0,999.9,1,279
2,2022,07,26,2022-07-26,77.1,60.9,1014.6,10.0,3.9,8.0,999.9,86.0,71.1,0.98,999.9,0,276
3,2022,07,27,2022-07-27,76.7,58.5,1013.9,10.0,1.8,6.0,999.9,84.9,70.0,0.0,999.9,0,287
4,2022,07,28,2022-07-28,79.8,70.4,1010.4,9.8,2.4,6.0,14.0,87.1,70.0,0.02,999.9,0,298
5,2022,07,29,2022-07-29,80.5,66.1,1011.6,10.0,3.4,7.0,999.9,87.1,73.0,0.0,999.9,0,310
6,2022,07,30,2022-07-30,78.8,59.8,1015.3,9.8,4.1,9.9,18.1,87.1,72.0,0.1,999.9,0,306
7,2022,07,31,2022-07-31,78.4,58.3,1020.8,10.0,1.5,4.1,999.9,87.1,71.1,0.0,999.9,0,288
1,2022,08,01,2022-08-01,72.1,66.9,1015.9,6.2,2.7,7.0,999.9,86.0,68.0,0.48,999.9,0,294
2,2022,08,02,2022-08-02,78.5,67.0,1009.8,9.9,3.0,8.9,999.9,90.0,68.0,0.0,999.9,0,293
3,2022,08,03,2022-08-03,81.0,62.7,1014.0,10.0,2.8,6.0,999.9,90.0,71.1,0.0,999.9,0,324
4,2022,08,04,2022-08-04,82.6,67.8,1016.7,10.0,2.7,7.0,999.9,93.0,71.1,0.0,999.9,0,299
5,2022,08,05,2022-08-05,82.7,67.5,1019.2,10.0,2.8,6.0,999.9,93.0,75.9,0.0,999.9,0,323
6,2022,08,06,2022-08-06,83.2,68.0,1021.9,10.0,3.5,7.0,999.9,91.9,77.0,0.0,999.9,0,313
7,2022,08,07,2022-08-07,83.8,71.4,1020.8,10.0,4.3,9.9,20.0,91.9,75.9,0.0,999.9,1,267
1,2022,08,08,2022-08-08,85.0,71.2,1016.0,10.0,5.1,8.0,15.9,93.0,75.9,0.16,999.9,0,318
2,2022,08,09,2022-08-09,87.1,71.6,1012.4,10.0,4.8,11.1,20.0,97.0,78.1,0.0,999.9,0,284
3,2022,08,10,2022-08-10,80.8,65.1,1016.0,10.0,3.2,6.0,999.9,97.0,75.0,0.03,999.9,0,262
4,2022,08,11,2022-08-11,79.5,64.4,1012.7,9.1,1.6,5.1,999.9,89.1,72.0,0.1,999.9,0,287
5,2022,08,12,2022-08-12,78.2,52.5,1014.3,10.0,4.7,8.0,18.1,89.1,71.1,0.01,999.9,0,351
6,2022,08,13,2022-08-13,72.9,46.7,1018.3,10.0,3.7,8.9,15.9,84.9,64.9,0.0,999.9,0,307
7,2022,08,14,2022-08-14,73.5,51.3,1017.7,10.0,2.4,7.0,999.9,82.0,64.9,0.0,999.9,0,305
1,2022,08,15,2022-08-15,74.4,54.3,1015.8,10.0,1.9,5.1,999.9,82.9,66.0,0.0,999.9,0,241
2,2022,08,16,2022-08-16,73.8,55.2,1015.9,10.0,4.9,12.0,19.0,82.9,66.0,0.0,999.9,0,291
3,2022,08,17,2022-08-17,73.4,56.4,1015.7,10.0,2.1,6.0,999.9,82.9,66.0,0.0,999.9,0,261
4,2022,08,18,2022-08-18,72.9,55.9,1012.6,9.6,3.1,13.0,21.0,87.1,62.1,0.34,999.9,1,283
5,2022,08,19,2022-08-19,77.7,57.2,1016.5,10.0,2.8,7.0,999.9,90.0,62.1,0.0,999.9,0,286
6,2022,08,20,2022-08-20,80.7,63.1,1020.2,10.0,2.9,8.9,15.0,90.0,69.1,0.0,999.9,0,310
7,2022,08,21,2022-08-21,76.7,65.3,1019.7,10.0,1.9,7.0,999.9,90.0,72.0,0.0,999.9,0,272
1,2022,08,22,2022-08-22,75.2,69.3,1013.9,9.5,2.8,7.0,999.9,82.0,72.0,0.0,999.9,0,249
2,2022,08,23,2022-08-23,76.9,68.4,1009.4,6.5,1.8,7.0,999.9,84.9,71.6,0.23,999.9,0,273
3,2022,08,24,2022-08-24,79.0,60.7,1013.3,10.0,3.6,6.0,999.9,90.0,71.1,0.0,999.9,0,231
4,2022,08,25,2022-08-25,81.0,57.8,1016.3,10.0,1.8,5.1,999.9,91.0,71.1,0.0,999.9,0,277
5,2022,08,26,2022-08-26,79.8,65.8,1014.0,9.1,2.5,6.0,999.9,91.0,72.0,0.0,999.9,1,297
6,2022,08,27,2022-08-27,81.3,63.2,1014.5,10.0,3.3,7.0,999.9,90.0,73.9,0.24,999.9,0,306
7,2022,08,28,2022-08-28,76.6,67.1,1020.2,9.7,4.5,8.0,999.9,90.0,73.0,0.0,999.9,0,284
1,2022,08,29,2022-08-29,78.2,69.0,1019.4,10.0,2.7,6.0,999.9,84.9,73.0,0.0,999.9,0,259
2,2022,08,30,2022-08-30,79.6,69.5,1012.8,10.0,3.6,9.9,15.0,89.1,73.9,0.0,999.9,0,283
3,2022,08,31,2022-08-31,76.1,61.5,1008.6,9.3,4.6,8.0,15.9,89.1,69.1,0.12,999.9,0,293
4,2022,09,01,2022-09-01,76.9,49.4,1012.4,10.0,2.8,5.1,14.0,86.0,69.1,0.0,999.9,0,302
5,2022,09,02,2022-09-02,70.9,50.2,1022.2,10.0,4.2,7.0,999.9,86.0,62.1,0.0,999.9,0,289
6,2022,09,03,2022-09-03,71.9,59.6,1024.7,10.0,1.8,6.0,999.9,82.0,62.1,0.0,999.9,0,299
7,2022,09,04,2022-09-04,77.3,64.6,1020.1,10.0,2.3,8.0,999.9,90.0,64.9,0.0,999.9,0,251
1,2022,09,05,2022-09-05,78.4,67.7,1018.3,9.5,1.5,7.0,999.9,90.0,71.1,0.0,999.9,0,254
2,2022,09,06,2022-09-06,71.5,68.9,1016.3,5.2,1.9,7.0,999.9,75.0,68.0,0.18,999.9,1,340
3,2022,09,07,2022-09-07,68.0,63.1,1015.7,8.5,6.1,11.1,19.0,73.9,64.9,0.66,999.9,0,261
4,2022,09,08,2022-09-08,70.2,57.3,1013.3,10.0,4.6,6.0,999.9,78.1,64.9,0.0,999.9,0,301
5,2022,09,09,2022-09-09,70.3,53.8,1016.8,10.0,2.7,8.0,999.9,80.1,62.1,0.0,999.9,0,364
6,2022,09,10,2022-09-10,73.0,55.5,1022.7,10.0,2.0,4.1,999.9,86.0,62.1,0.0,999.9,0,272
7,2022,09,11,2022-09-11,71.9,63.0,1021.6,9.2,2.0,5.1,999.9,86.0,64.0,0.0,999.9,0,260
1,2022,09,12,2022-09-12,72.0,67.0,1010.9,6.1,1.7,5.1,999.9,81.0,66.9,0.59,999.9,0,314
2,2022,09,13,2022-09-13,75.0,68.7,1007.4,7.0,2.1,8.0,18.1,82.0,68.0,0.95,999.9,1,325
3,2022,09,14,2022-09-14,71.5,53.8,1012.7,10.0,5.2,8.0,17.1,82.0,62.1,0.41,999.9,0,308
4,2022,09,15,2022-09-15,70.0,49.3,1019.3,10.0,4.8,8.0,999.9,80.1,62.1,0.0,999.9,0,333
5,2022,09,16,2022-09-16,65.6,42.9,1021.9,10.0,1.7,4.1,999.9,75.0,57.0,0.0,999.9,0,350
6,2022,09,17,2022-09-17,68.7,53.1,1023.7,10.0,4.3,7.0,14.0,75.9,57.0,0.0,999.9,0,262
7,2022,09,18,2022-09-18,73.4,60.4,1018.7,10.0,4.1,9.9,17.1,82.9,64.0,0.0,999.9,0,295
1,2022,09,19,2022-09-19,75.7,60.4,1013.3,9.4,3.8,8.0,20.0,84.9,66.9,0.0,999.9,0,294
2,2022,09,20,2022-09-20,71.8,60.2,1011.4,10.0,3.7,8.0,15.9,84.9,66.9,0.14,999.9,0,288
3,2022,09,21,2022-09-21,70.4,56.8,1013.3,10.0,2.2,5.1,999.9,80.1,62.1,0.0,999.9,0,335
4,2022,09,22,2022-09-22,69.6,59.3,1005.0,8.8,5.9,15.0,25.1,80.1,60.1,0.07,999.9,1,279
5,2022,09,23,2022-09-23,57.2,37.8,1011.3,10.0,8.3,12.0,21.0,75.0,51.1,0.4,999.9,0,322
6,2022,09,24,2022-09-24,57.2,37.9,1015.6,10.0,4.7,9.9,21.0,69.1,48.9,0.0,999.9,0,287
7,2022,09,25,2022-09-25,64.4,50.5,1008.4,10.0,2.7,7.0,999.9,72.0,48.9,0.0,999.9,0,284
1,2022,09,26,2022-09-26,64.7,54.1,1004.8,9.2,5.3,8.0,18.1,73.9,57.9,1.11,999.9,1,260
